CustomerID,Recency,Frequency,Monetary,Tenure,R,F,M,T,RFM_Segment,RFM_Score,RFM_Level,Cluster
14418.0,4,124,1937.25,108,4,4,4,1,4441,13,Champions,Cluster 0
14419.0,11,206,1058.06,365,4,4,3,4,4434,15,Can't Loose Them,Cluster 2
14420.0,85,30,385.87,99,2,2,2,1,2221,7,Promising,Cluster 3
14421.0,57,27,813.11,212,2,2,3,2,2232,9,Potential,Cluster 0
14422.0,1,222,4263.64,267,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
14423.0,218,3,265.2,218,1,1,1,2,1112,5,Needs Attention,Cluster 1
14424.0,18,1,322.08,18,3,1,2,1,3121,7,Promising,Cluster 3
14426.0,19,264,3918.9,360,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
14427.0,50,17,363.34000000000003,64,3,1,2,1,3121,7,Promising,Cluster 3
14428.0,7,148,1230.14,325,4,4,3,3,4433,14,Can't Loose Them,Cluster 2
14431.0,299,22,397.76,303,1,2,2,3,1223,8,Potential,Cluster 1
14432.0,10,382,2255.51,89,4,4,4,1,4441,13,Champions,Cluster 0
14434.0,22,12,1372.8,72,3,1,3,1,3131,8,Potential,Cluster 3
14436.0,99,9,89.06,99,2,1,1,1,2111,5,Needs Attention,Cluster 3
14437.0,143,6,-43.400000000000006,366,2,1,1,4,2114,8,Potential,Cluster 1
14438.0,306,9,131.9,306,1,1,1,3,1113,6,Promising,Cluster 1
14439.0,320,32,2661.24,320,1,2,4,3,1243,10,Loyal,Cluster 1
14440.0,8,55,2357.6800000000003,366,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
14441.0,1,59,1545.14,365,4,3,3,4,4334,14,Can't Loose Them,Cluster 2
14442.0,2,68,1544.62,317,4,3,3,3,4333,13,Champions,Cluster 2
14443.0,54,98,1400.88,372,2,3,3,4,2334,12,Champions,Cluster 2
14446.0,1,293,1039.58,247,4,4,3,2,4432,13,Champions,Cluster 0
14447.0,19,70,1163.23,281,3,3,3,3,3333,12,Champions,Cluster 2
14448.0,9,20,375.35,364,4,2,2,4,4224,12,Champions,Cluster 2
14449.0,19,258,907.1,372,3,4,3,4,3434,14,Can't Loose Them,Cluster 2
14450.0,181,40,483.25,321,1,2,2,3,1223,8,Potential,Cluster 1
14451.0,60,109,662.59,195,2,4,3,2,2432,11,Loyal,Cluster 0
14452.0,11,62,264.44,94,4,3,1,1,4311,9,Potential,Cluster 3
14453.0,190,22,119.93,190,1,2,1,2,1212,6,Promising,Cluster 1
14456.0,5,977,3047.63,142,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
14457.0,311,4,113.64,311,1,1,1,3,1113,6,Promising,Cluster 1
14459.0,155,37,1837.92,155,1,2,4,2,1242,9,Potential,Cluster 1
14460.0,110,17,383.34,311,2,1,2,3,2123,8,Potential,Cluster 1
14461.0,148,180,2103.06,262,1,4,4,3,1443,12,Champions,Cluster 2
14462.0,64,246,1965.9,340,2,4,4,4,2444,14,Can't Loose Them,Cluster 2
14463.0,98,6,529.62,205,2,1,2,2,2122,7,Promising,Cluster 3
14465.0,247,130,1058.6200000000001,303,1,4,3,3,1433,11,Loyal,Cluster 2
14466.0,29,72,2272.4,372,3,3,4,4,3344,14,Can't Loose Them,Cluster 2
14467.0,18,90,598.76,313,3,3,2,3,3323,11,Loyal,Cluster 0
14470.0,12,43,461.19,288,4,3,2,3,4323,12,Champions,Cluster 0
14472.0,104,281,1936.84,355,2,4,4,4,2444,14,Can't Loose Them,Cluster 2
14473.0,74,7,234.34000000000003,282,2,1,1,3,2113,7,Promising,Cluster 1
14474.0,43,30,537.71,46,3,2,2,1,3221,8,Potential,Cluster 3
14475.0,72,47,799.82,305,2,3,3,3,2333,11,Loyal,Cluster 2
14476.0,257,19,215.7,257,1,2,1,3,1213,7,Promising,Cluster 1
14477.0,20,11,1307.81,297,3,1,3,3,3133,10,Loyal,Cluster 3
14479.0,254,18,316.25,365,1,2,2,4,1224,9,Potential,Cluster 1
14480.0,11,13,279.05,11,4,1,1,1,4111,7,Promising,Cluster 3
14481.0,165,30,636.51,287,1,2,2,3,1223,8,Potential,Cluster 1
14482.0,18,144,2068.15,239,3,4,4,2,3442,13,Champions,Cluster 0
14483.0,150,10,129.2,282,1,1,1,3,1113,6,Promising,Cluster 1
14484.0,50,14,321.92,50,3,1,2,1,3121,7,Promising,Cluster 3
14485.0,39,47,165.75,39,3,3,1,1,3311,8,Potential,Cluster 3
14487.0,27,145,1183.58,368,3,4,3,4,3434,14,Can't Loose Them,Cluster 2
14488.0,51,49,1047.43,68,2,3,3,1,2331,9,Potential,Cluster 0
14489.0,207,30,463.38,207,1,2,2,2,1222,7,Promising,Cluster 1
14491.0,175,17,340.93,373,1,1,2,4,1124,8,Potential,Cluster 1
14493.0,7,123,2362.84,155,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
14494.0,26,7,139.56,26,3,1,1,1,3111,6,Promising,Cluster 3
14495.0,51,6,123.8,121,2,1,1,2,2112,6,Promising,Cluster 3
14496.0,312,19,538.8100000000001,373,1,2,2,4,1224,9,Potential,Cluster 1
14497.0,301,31,457.47,309,1,2,2,3,1223,8,Potential,Cluster 1
14498.0,43,193,1957.32,362,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
14499.0,26,194,815.32,279,3,4,3,3,3433,13,Champions,Cluster 2
14500.0,88,7,356.85,190,2,1,2,2,2122,7,Promising,Cluster 3
14501.0,64,12,190.31,320,2,1,1,3,2113,7,Promising,Cluster 1
14502.0,20,631,2351.02,313,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
14503.0,3,164,3543.26,179,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
14504.0,47,107,673.26,278,3,4,3,3,3433,13,Champions,Cluster 2
14505.0,17,803,5818.7,362,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14506.0,17,316,2012.17,369,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14507.0,24,98,1368.18,276,3,3,3,3,3333,12,Champions,Cluster 2
14508.0,22,57,276.42,90,3,3,1,1,3311,8,Potential,Cluster 3
14511.0,11,71,1267.4099999999999,134,4,3,3,2,4332,12,Champions,Cluster 0
14512.0,188,23,275.28,232,1,2,1,2,1212,6,Promising,Cluster 1
14513.0,101,18,438.49,289,2,2,2,3,2223,9,Potential,Cluster 1
14514.0,61,73,1055.35,331,2,3,3,3,2333,11,Loyal,Cluster 2
14515.0,18,101,2102.09,219,3,3,4,2,3342,12,Champions,Cluster 0
14517.0,33,18,330.45,142,3,2,2,2,3222,9,Potential,Cluster 3
14518.0,64,16,174.37,64,2,1,1,1,2111,5,Needs Attention,Cluster 3
14520.0,2,4,270.6,291,4,1,1,3,4113,9,Potential,Cluster 3
14522.0,24,17,974.54,198,3,1,3,2,3132,9,Potential,Cluster 3
14523.0,108,12,241.09,108,2,1,1,1,2111,5,Needs Attention,Cluster 3
14524.0,32,203,1867.68,361,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
14525.0,9,298,4221.37,361,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14527.0,3,1011,7711.38,374,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14528.0,37,18,364.21999999999997,37,3,2,2,1,3221,8,Potential,Cluster 3
14529.0,60,229,620.04,110,2,4,2,1,2421,9,Potential,Cluster 0
14530.0,26,216,2925.91,297,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
14532.0,236,64,932.85,352,1,3,3,4,1334,11,Loyal,Cluster 1
14533.0,25,65,1812.6200000000001,353,3,3,4,4,3344,14,Can't Loose Them,Cluster 2
14534.0,3,558,4075.35,319,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
14535.0,59,333,2841.09,249,2,4,4,2,2442,12,Champions,Cluster 0
14536.0,260,19,171.8,260,1,2,1,3,1213,7,Promising,Cluster 1
14537.0,58,10,355.56,58,2,1,2,1,2121,6,Promising,Cluster 3
14538.0,65,19,388.25,256,2,2,2,3,2223,9,Potential,Cluster 1
14539.0,16,32,537.48,45,4,2,2,1,4221,9,Potential,Cluster 3
14540.0,10,76,996.26,309,4,3,3,3,4333,13,Champions,Cluster 2
14541.0,59,111,1461.65,319,2,4,3,3,2433,12,Champions,Cluster 2
14542.0,186,5,103.25,186,1,1,1,2,1112,5,Needs Attention,Cluster 1
14543.0,4,107,2916.17,365,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14544.0,24,114,2024.45,362,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
14546.0,4,417,2487.02,249,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
14547.0,4,367,3986.7400000000002,54,4,4,4,1,4441,13,Champions,Cluster 0
14548.0,151,4,652.8,318,1,1,3,3,1133,8,Potential,Cluster 1
14549.0,311,56,289.24,311,1,3,1,3,1313,8,Potential,Cluster 1
14550.0,11,48,765.62,45,4,3,3,1,4331,11,Loyal,Cluster 0
14551.0,18,10,186.23,204,3,1,1,2,3112,7,Promising,Cluster 3
14552.0,152,58,165.07,152,1,3,1,2,1312,7,Promising,Cluster 1
14553.0,19,113,859.27,339,3,4,3,4,3434,14,Can't Loose Them,Cluster 2
14554.0,10,216,2381.04,52,4,4,4,1,4441,13,Champions,Cluster 0
14555.0,57,21,324.14,302,2,2,2,3,2223,9,Potential,Cluster 1
14557.0,64,32,0.0,85,2,2,1,1,2211,6,Promising,Cluster 3
14560.0,7,76,2174.18,358,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
14561.0,76,69,1080.76,184,2,3,3,2,2332,10,Loyal,Cluster 0
14562.0,4,446,4709.22,304,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
14565.0,96,129,3073.77,361,2,4,4,4,2444,14,Can't Loose Them,Cluster 2
14566.0,111,4,1432.0,111,2,1,3,1,2131,7,Promising,Cluster 3
14567.0,35,34,1524.46,130,3,2,3,2,3232,10,Loyal,Cluster 0
14569.0,1,12,227.39,1,4,1,1,1,4111,7,Promising,Cluster 3
14570.0,281,29,218.06,281,1,2,1,3,1213,7,Promising,Cluster 1
14572.0,3,273,2803.69,324,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
14573.0,180,241,1603.72,372,1,4,3,4,1434,12,Champions,Cluster 2
14576.0,372,1,35.400000000000006,372,1,1,1,4,1114,7,Promising,Cluster 1
14577.0,13,123,859.71,363,4,4,3,4,4434,15,Can't Loose Them,Cluster 2
14578.0,3,24,168.63,3,4,2,1,1,4211,8,Potential,Cluster 3
14581.0,17,17,138.6,17,4,1,1,1,4111,7,Promising,Cluster 3
14582.0,41,6,114.11,41,3,1,1,1,3111,6,Promising,Cluster 3
14583.0,6,330,1052.55,206,4,4,3,2,4432,13,Champions,Cluster 0
14584.0,169,101,1029.26,198,1,3,3,2,1332,9,Potential,Cluster 1
14585.0,50,29,157.05,50,3,2,1,1,3211,7,Promising,Cluster 3
14586.0,227,27,134.16,277,1,2,1,3,1213,7,Promising,Cluster 1
14587.0,19,384,1598.24,331,3,4,3,3,3433,13,Champions,Cluster 2
14589.0,372,3,39.75,372,1,1,1,4,1114,7,Promising,Cluster 1
14591.0,15,197,1447.14,213,4,4,3,2,4432,13,Champions,Cluster 0
14592.0,35,164,570.46,64,3,4,2,1,3421,10,Loyal,Cluster 0
14593.0,22,152,617.99,199,3,4,2,2,3422,11,Loyal,Cluster 0
14594.0,7,53,379.83,373,4,3,2,4,4324,13,Champions,Cluster 2
14595.0,20,102,1740.6,313,3,3,4,3,3343,13,Champions,Cluster 2
14597.0,11,55,883.15,192,4,3,3,2,4332,12,Champions,Cluster 0
14598.0,44,50,221.97,44,3,3,1,1,3311,8,Potential,Cluster 3
14600.0,306,25,393.33000000000004,306,1,2,2,3,1223,8,Potential,Cluster 1
14601.0,11,7,213.96,11,4,1,1,1,4111,7,Promising,Cluster 3
14603.0,275,2,660.0,275,1,1,3,3,1133,8,Potential,Cluster 1
14606.0,1,2782,11713.85,373,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14607.0,16,114,11341.1,261,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
14608.0,4,20,1785.15,362,4,2,4,4,4244,14,Can't Loose Them,Cluster 2
14609.0,72,4,601.56,297,2,1,2,3,2123,8,Potential,Cluster 1
14616.0,243,3,406.08000000000004,318,1,1,2,3,1123,7,Promising,Cluster 1
14618.0,9,17,538.59,366,4,1,2,4,4124,11,Loyal,Cluster 3
14619.0,239,22,379.51,246,1,2,2,2,1222,7,Promising,Cluster 1
14620.0,204,30,393.28000000000003,284,1,2,2,3,1223,8,Potential,Cluster 1
14621.0,1,96,1765.76,358,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
14622.0,185,21,320.58000000000004,185,1,2,2,2,1222,7,Promising,Cluster 1
14623.0,32,135,869.35,235,3,4,3,2,3432,12,Champions,Cluster 0
14624.0,57,13,225.85,59,2,1,1,1,2111,5,Needs Attention,Cluster 3
14625.0,185,57,848.48,372,1,3,3,4,1334,11,Loyal,Cluster 1
14626.0,9,126,2757.07,233,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
14627.0,312,5,-21.85,312,1,1,1,3,1113,6,Promising,Cluster 1
14628.0,91,24,671.96,242,2,2,3,2,2232,9,Potential,Cluster 0
14629.0,4,153,939.21,47,4,4,3,1,4431,12,Champions,Cluster 0
14631.0,51,41,1006.98,299,2,2,3,3,2233,10,Loyal,Cluster 1
14632.0,263,8,114.56,263,1,1,1,3,1113,6,Promising,Cluster 1
14633.0,266,20,344.90000000000003,266,1,2,2,3,1223,8,Potential,Cluster 1
14636.0,36,28,609.85,269,3,2,2,3,3223,10,Loyal,Cluster 3
14638.0,51,16,443.6,51,2,1,2,1,2121,6,Promising,Cluster 3
14639.0,52,175,2952.34,361,2,4,4,4,2444,14,Can't Loose Them,Cluster 2
14640.0,16,113,2042.15,228,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
14641.0,22,7,110.46,22,3,1,1,1,3111,6,Promising,Cluster 3
14642.0,59,2,96.12,59,2,1,1,1,2111,5,Needs Attention,Cluster 3
14643.0,170,34,668.61,358,1,2,3,4,1234,10,Loyal,Cluster 1
14644.0,9,29,780.46,298,4,2,3,3,4233,12,Champions,Cluster 0
14645.0,157,30,597.09,276,1,2,2,3,1223,8,Potential,Cluster 1
14646.0,2,2085,279489.02,355,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14647.0,201,30,243.22,201,1,2,1,2,1212,6,Promising,Cluster 1
14649.0,5,199,1417.29,212,4,4,3,2,4432,13,Champions,Cluster 0
14651.0,67,102,654.6,211,2,3,3,2,2332,10,Loyal,Cluster 0
14652.0,77,29,114.18,77,2,2,1,1,2211,6,Promising,Cluster 3
14653.0,1,237,1947.55,338,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14655.0,4,50,1930.15,222,4,3,4,2,4342,13,Champions,Cluster 0
14656.0,169,80,291.05,283,1,3,1,3,1313,8,Potential,Cluster 1
14657.0,18,127,838.27,326,3,4,3,3,3433,13,Champions,Cluster 2
14658.0,5,29,247.15,117,4,2,1,2,4212,9,Potential,Cluster 3
14659.0,9,259,2456.53,316,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
14660.0,87,30,285.74,101,2,2,1,1,2211,6,Promising,Cluster 3
14661.0,27,4,107.95,27,3,1,1,1,3111,6,Promising,Cluster 3
14662.0,29,168,771.17,316,3,4,3,3,3433,13,Champions,Cluster 2
14664.0,20,99,637.89,33,3,3,2,1,3321,9,Potential,Cluster 0
14665.0,61,117,1258.38,311,2,4,3,3,2433,12,Champions,Cluster 2
14666.0,24,14,195.25,24,3,1,1,1,3111,6,Promising,Cluster 3
14667.0,11,576,9231.2,368,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14669.0,242,170,1269.99,333,1,4,3,4,1434,12,Champions,Cluster 2
14670.0,280,132,411.53,280,1,4,2,3,1423,10,Loyal,Cluster 1
14672.0,235,61,765.55,336,1,3,3,4,1334,11,Loyal,Cluster 1
14673.0,3,74,1736.4,368,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
14675.0,16,102,604.75,16,4,3,2,1,4321,10,Loyal,Cluster 0
14676.0,31,44,2543.2400000000002,301,3,3,4,3,3343,13,Champions,Cluster 2
14679.0,372,1,-2.55,372,1,1,1,4,1114,7,Promising,Cluster 1
14680.0,25,320,26932.34,372,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
14681.0,71,7,498.95,212,2,1,2,2,2122,7,Promising,Cluster 3
14682.0,188,2,52.0,201,1,1,1,2,1112,5,Needs Attention,Cluster 1
14684.0,26,421,1236.28,363,3,4,3,4,3434,14,Can't Loose Them,Cluster 2
14687.0,107,15,628.38,107,2,1,2,1,2121,6,Promising,Cluster 3
14688.0,8,359,5107.38,374,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14689.0,209,13,112.8,209,1,1,1,2,1112,5,Needs Attention,Cluster 1
14690.0,44,54,358.61,152,3,3,2,2,3322,10,Loyal,Cluster 0
14691.0,31,71,2114.33,213,3,3,4,2,3342,12,Champions,Cluster 0
14692.0,137,69,582.05,322,2,3,2,3,2323,10,Loyal,Cluster 1
14693.0,265,8,172.9,265,1,1,1,3,1113,6,Promising,Cluster 1
14696.0,4,133,2070.97,373,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14697.0,218,22,188.60999999999999,218,1,2,1,2,1212,6,Promising,Cluster 1
14698.0,2,210,1250.76,51,4,4,3,1,4431,12,Champions,Cluster 0
14699.0,214,8,109.13000000000001,214,1,1,1,2,1112,5,Needs Attention,Cluster 1
14700.0,32,115,2235.3,238,3,4,4,2,3442,13,Champions,Cluster 0
14701.0,11,350,2486.2200000000003,317,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
14702.0,1,348,3250.64,365,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14703.0,15,22,318.17,15,4,2,2,1,4221,9,Potential,Cluster 3
14704.0,11,415,1546.91,180,4,4,3,2,4432,13,Champions,Cluster 0
14705.0,199,1,179.0,199,1,1,1,2,1112,5,Needs Attention,Cluster 1
14708.0,3,29,1096.67,369,4,2,3,4,4234,13,Champions,Cluster 2
14709.0,15,197,4911.14,358,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14710.0,14,139,606.13,59,4,4,2,1,4421,11,Loyal,Cluster 0
14711.0,10,359,2838.2,262,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
14712.0,29,25,917.07,112,3,2,3,1,3231,9,Potential,Cluster 0
14713.0,9,341,2664.2599999999998,365,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14714.0,24,10,160.19,24,3,1,1,1,3111,6,Promising,Cluster 3
14715.0,25,71,867.38,331,3,3,3,3,3333,12,Champions,Cluster 2
14716.0,43,55,329.68,149,3,3,2,2,3322,10,Loyal,Cluster 0
14719.0,2,238,1592.18,249,4,4,3,2,4432,13,Champions,Cluster 0
14720.0,6,37,663.81,127,4,2,3,2,4232,11,Loyal,Cluster 0
14722.0,147,29,187.92000000000002,147,1,2,1,2,1212,6,Promising,Cluster 1
14723.0,10,278,1158.3,371,4,4,3,4,4434,15,Can't Loose Them,Cluster 2
14725.0,25,52,718.08,25,3,3,3,1,3331,10,Loyal,Cluster 0
14727.0,274,10,268.58,274,1,1,1,3,1113,6,Promising,Cluster 1
14729.0,374,71,313.49,374,1,3,2,4,1324,10,Loyal,Cluster 1
14730.0,1,501,2005.06,277,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
14731.0,47,45,380.02,212,3,3,2,2,3322,10,Loyal,Cluster 0
14732.0,8,149,2686.34,339,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14733.0,9,216,9451.54,368,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14735.0,4,205,5807.6900000000005,358,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14737.0,4,17,1164.55,353,4,1,3,4,4134,12,Champions,Cluster 2
14738.0,39,56,1289.94,316,3,3,3,3,3333,12,Champions,Cluster 2
14739.0,2,61,3899.1,367,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
14740.0,191,93,1423.21,284,1,3,3,3,1333,10,Loyal,Cluster 1
14741.0,12,59,1400.34,373,4,3,3,4,4334,14,Can't Loose Them,Cluster 2
14744.0,16,28,1088.53,367,4,2,3,4,4234,13,Champions,Cluster 2
14745.0,113,70,1167.16,285,2,3,3,3,2333,11,Loyal,Cluster 2
14747.0,248,19,294.3,249,1,2,2,2,1222,7,Promising,Cluster 1
14748.0,29,92,1311.79,369,3,3,3,4,3334,13,Champions,Cluster 2
14752.0,44,5,389.64,44,3,1,2,1,3121,7,Promising,Cluster 3
14753.0,87,30,563.15,87,2,2,2,1,2221,7,Promising,Cluster 3
14754.0,45,41,638.05,296,3,2,2,3,3223,10,Loyal,Cluster 3
14755.0,10,237,4965.38,334,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14756.0,15,38,738.96,15,4,2,3,1,4231,10,Loyal,Cluster 0
14757.0,75,19,420.5,75,2,2,2,1,2221,7,Promising,Cluster 3
14758.0,145,71,1484.06,260,1,3,3,3,1333,10,Loyal,Cluster 1
14759.0,5,102,1625.97,233,4,3,4,2,4342,13,Champions,Cluster 0
14760.0,294,7,53.8,297,1,1,1,3,1113,6,Promising,Cluster 1
14761.0,59,11,255.9,335,2,1,1,4,2114,8,Potential,Cluster 1
14762.0,264,21,300.52,264,1,2,2,3,1223,8,Potential,Cluster 1
14764.0,44,7,250.55,47,3,1,1,1,3111,6,Promising,Cluster 3
14765.0,29,39,254.11,176,3,2,1,2,3212,8,Potential,Cluster 3
14766.0,8,137,2423.07,373,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14768.0,17,6,139.5,127,4,1,1,2,4112,8,Potential,Cluster 3
14769.0,3,1094,10641.6,358,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14770.0,232,52,876.42,323,1,3,3,3,1333,10,Loyal,Cluster 1
14772.0,112,9,139.26,112,2,1,1,1,2111,5,Needs Attention,Cluster 3
14775.0,58,60,1011.9,372,2,3,3,4,2334,12,Champions,Cluster 2
14776.0,51,134,2195.58,312,2,4,4,3,2443,13,Champions,Cluster 2
14777.0,4,3,-17.45,358,4,1,1,4,4114,10,Loyal,Cluster 3
14778.0,127,35,730.86,309,2,2,3,3,2233,10,Loyal,Cluster 1
14779.0,281,41,386.15,324,1,2,2,3,1223,8,Potential,Cluster 1
14780.0,55,27,447.68,79,2,2,2,1,2221,7,Promising,Cluster 3
14782.0,320,6,200.10000000000002,320,1,1,1,3,1113,6,Promising,Cluster 1
14784.0,26,15,289.99,324,3,1,1,3,3113,8,Potential,Cluster 3
14785.0,10,3,77.4,15,4,1,1,1,4111,7,Promising,Cluster 3
14788.0,7,30,679.4399999999999,26,4,2,3,1,4231,10,Loyal,Cluster 0
14789.0,29,6,197.64,29,3,1,1,1,3111,6,Promising,Cluster 3
14790.0,17,46,745.06,254,4,3,3,3,4333,13,Champions,Cluster 2
14792.0,64,4,0.0,64,2,1,1,1,2111,5,Needs Attention,Cluster 3
14793.0,4,15,214.14,21,4,1,1,1,4111,7,Promising,Cluster 3
14794.0,3,82,1272.11,334,4,3,3,4,4334,14,Can't Loose Them,Cluster 2
14795.0,166,6,131.45000000000002,166,1,1,1,2,1112,5,Needs Attention,Cluster 1
14796.0,1,1165,7839.51,367,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14798.0,53,12,173.74,310,2,1,1,3,2113,7,Promising,Cluster 1
14799.0,51,13,157.7,51,2,1,1,1,2111,5,Needs Attention,Cluster 3
14800.0,48,392,4236.34,370,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
14801.0,61,59,193.14,61,2,3,1,1,2311,7,Promising,Cluster 3
14803.0,162,44,845.55,292,1,3,3,3,1333,10,Loyal,Cluster 1
14804.0,9,12,353.27,9,4,1,2,1,4121,8,Potential,Cluster 3
14805.0,15,47,554.65,314,4,3,2,3,4323,12,Champions,Cluster 0
14806.0,75,11,193.39000000000001,75,2,1,1,1,2111,5,Needs Attention,Cluster 3
14808.0,40,256,2175.37,172,3,4,4,2,3442,13,Champions,Cluster 0
14810.0,41,255,2087.88,370,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
14813.0,370,30,155.43,370,1,2,1,4,1214,8,Potential,Cluster 1
14815.0,37,53,778.5,68,3,3,3,1,3331,10,Loyal,Cluster 0
14816.0,197,4,271.85,197,1,1,1,2,1112,5,Needs Attention,Cluster 1
14817.0,200,63,1110.34,277,1,3,3,3,1333,10,Loyal,Cluster 1
14818.0,74,48,657.8,254,2,3,3,3,2333,11,Loyal,Cluster 2
14819.0,64,13,272.07,192,2,1,1,2,2112,6,Promising,Cluster 3
14820.0,21,29,507.29,173,3,2,2,2,3222,9,Potential,Cluster 3
14821.0,367,2,48.800000000000004,367,1,1,1,4,1114,7,Promising,Cluster 1
14823.0,180,70,321.43,195,1,3,2,2,1322,8,Potential,Cluster 1
14824.0,10,29,1127.71,91,4,2,3,1,4231,10,Loyal,Cluster 0
14825.0,4,121,2226.91,369,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14828.0,197,17,2139.76,337,1,1,4,4,1144,10,Loyal,Cluster 1
14829.0,29,45,644.65,372,3,3,2,4,3324,12,Champions,Cluster 2
14830.0,53,40,197.13,53,2,2,1,1,2211,6,Promising,Cluster 3
14834.0,18,70,1698.35,240,3,3,4,2,3342,12,Champions,Cluster 0
14836.0,10,6,102.44999999999999,30,4,1,1,1,4111,7,Promising,Cluster 3
14837.0,90,110,1641.2,202,2,4,4,2,2442,12,Champions,Cluster 0
14840.0,268,4,62.85,268,1,1,1,3,1113,6,Promising,Cluster 1
14841.0,53,138,3295.76,359,2,4,4,4,2444,14,Can't Loose Them,Cluster 2
14842.0,35,158,2456.8,308,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
14844.0,64,130,3189.81,241,2,4,4,2,2442,12,Champions,Cluster 0
14847.0,149,13,309.4,149,1,1,2,2,1122,6,Promising,Cluster 1
14849.0,22,392,7904.28,374,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
14850.0,312,22,278.15,368,1,2,1,4,1214,8,Potential,Cluster 1
14851.0,23,28,511.35,256,3,2,2,3,3223,10,Loyal,Cluster 3
14852.0,58,143,2836.69,252,2,4,4,2,2442,12,Champions,Cluster 0
14853.0,9,10,463.05,211,4,1,2,2,4122,9,Potential,Cluster 3
14854.0,78,131,2749.89,275,2,4,4,3,2443,13,Champions,Cluster 2
14855.0,119,20,645.65,135,2,2,2,2,2222,8,Potential,Cluster 3
14856.0,36,66,1311.3799999999999,57,3,3,3,1,3331,10,Loyal,Cluster 0
14857.0,60,61,1165.65,148,2,3,3,2,2332,10,Loyal,Cluster 0
14859.0,13,59,1352.04,204,4,3,3,2,4332,12,Champions,Cluster 0
14860.0,9,12,168.62,19,4,1,1,1,4111,7,Promising,Cluster 3
14861.0,52,6,125.79,52,2,1,1,1,2111,5,Needs Attention,Cluster 3
14862.0,26,48,841.1999999999999,149,3,3,3,2,3332,11,Loyal,Cluster 0
14863.0,29,11,266.76,29,3,1,1,1,3111,6,Promising,Cluster 3
14865.0,7,4,52.2,372,4,1,1,4,4114,10,Loyal,Cluster 3
14866.0,11,103,14197.45,366,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
14867.0,186,37,701.33,369,1,2,3,4,1234,10,Loyal,Cluster 1
14868.0,3,147,2939.64,233,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
14869.0,4,72,721.95,103,4,3,3,1,4331,11,Loyal,Cluster 0
14870.0,262,13,327.25,262,1,1,2,3,1123,7,Promising,Cluster 1
14871.0,3,98,522.38,361,4,3,2,4,4324,13,Champions,Cluster 2
14873.0,210,28,519.68,210,1,2,2,2,1222,7,Promising,Cluster 1
